date,developerResponse,review,rating,isEdited,userName,title,sentiment,,,,,
3/26/2017 4:06,,Helps me keep up with my finances and upcoming bills! Would highly recommend!,5,FALSE,Coolpretty1234,Amazing app,positive,,,,,
3/20/2017 1:28,,"Works like a charm, so much time saved from accessing individual accounts!",5,FALSE,ruanshimei201601,Best free money app,positive,,,,,
3/17/2017 4:59,,"Very Simple and easy to use.

Good money tracker to manage your money,",5,FALSE,Lombarq,Track your money,positive,,,,,
2/21/2017 1:45,,Customer service is always great and it's awesome condensing everything into one area for financials,5,FALSE,Aviana99,Useful,positive,,,,,
1/28/2017 2:11,,This app is exactly what I've been searching for. It's really a great app and exactly what the average person needs !!!,5,FALSE,RioAspire,Great app,positive,,,,,
1/2/2017 1:56,,PocketGuard is a great way to keep your monthly budget top of mind on a day-to-day basis. Highly recommend!,5,FALSE,PhuongLeHoang,Best money management app,positive,,,,,
12/22/2016 4:37,,Keeps me in point with all accounts. I love this really allows me to track budget.,5,FALSE,fanshentou,Great App!,positive,,,,,
1/18/2018 12:52,,By using this app I figured out how bad I was on planning a budget and using my money. Thanks to developers for this tool!,5,FALSE,Jack^_^Thomson,It helps me A LOT,negative,,,,,
10/2/2015 14:20,,"...but I didn't get far. I use a credit union that isn't listed, so the app is basically useless to me. Also, I'm a little apprehensive on using my actual bank account info on an app that no one else has written a review on. Good luck.",2,FALSE,Oh no I didn't,Seems legit...,positive,,,,,
3/25/2016 14:16,,This app does help to give me some ideas to manage money in a better way. Great!,5,FALSE,Baodandan_abc,Good money manager,positive,,,,,
1/23/2017 2:04,,If you use this app it will make managing your money much easier!,5,FALSE,tranhongkhoa,Excellent App,positive,,,,,
3/20/2017 19:00,,"I love the concept of this app, only problem I've had is the refresh rate! It takes days to update.",4,FALSE,Jimi Six,Great App,positive,,,,,
1/1/2017 2:54,,I love have a complete financial overview in one place. Also can set budgets and track spending,5,FALSE,HoangDinhAi,Love it,positive,,,,,
11/18/2016 6:25,,Easy to use. It's really helped me to see where and how I'm spending my money.,5,FALSE,Daisy456Lee55,"Very happy with this app,",positive,,,,,
4/15/2017 21:09,,Awesome app just wish there were more options,5,FALSE,jsjy888,PocketGuard is excellent,positive,,,,,
7/13/2018 15:05,,"Maybe your app is not exceptional, but it does everything it is supposed to. No complaints.",5,FALSE,Mehta_Jay,Good,negative,,,,,
4/4/2017 2:59,,Awesome app just wish there were more options,5,FALSE,kevinwdc,PocketGuard is excellent,positive,,,,,
3/21/2017 13:24,,Very intuitive interface and useful graphs.,5,FALSE,PolyDome,Must have it!,positive,,,,,
3/6/2017 2:13,,This app appears to show me everything I need to know about my finances.,5,FALSE,Chengruoo,Love this app!,neutral,,,,,
3/14/2017 18:18,,The reminders and helps have kept me on budget.,5,FALSE,Buford12,Love this app! Helps me stay on budget.,positive,,,,,
2/21/2017 4:22,,It helps me save and See what I'm spending to much on!,5,FALSE,trgngoclinh,Keeps me honest and organized!,positive,,,,,
2/1/2017 1:17,,Great app. Comes ready to use and can be customized for your needs.,5,FALSE,dogaie,Fantastic,positive,,,,,
1/11/2017 3:11,,Love this app since i've been using it i'm better with savings and spending.,5,FALSE,Japanan,Nice app,positive,,,,,
1/18/2017 14:24,,BEWARE this app forces you to link your bank account as a first step before you can use it. I am giving it one star because of this. All I need is to keep track of my spending and compare how close I am to my budget. I don't want to report my income to this app.,1,FALSE,Grandioso1173,Cannot opt out,positive,,,,,
11/18/2016 4:34,,It is an amazing tool to keep on track all my operations. Now I can't live without pocket guard !!,5,FALSE,LilydzMcLean,It is an amazing,positive,,,,,
8/11/2016 2:48,,"Great finance app! I can see all my bank account, credit cards, and loans in a single app",5,FALSE,Anglsehwjs,Love this app!,positive,,,,,
3/26/2016 8:09,,Great application for control your money! Good interface and easy to use.,5,FALSE,Titos 1979,Great,positive,,,,,
3/15/2017 12:01,,Only wish I could create categories.,5,FALSE,Mom2izzyandallen,Love,positive,,,,,
1/5/2017 2:04,,It's manages all your finances for you and helps you plan better.,5,FALSE,Aloopen456,Best thing ever,positive,,,,,
3/25/2016 11:12,,money management application I have ever used,5,FALSE,Christinaa yaretzii,Best money management application I have ever used,neutral,,,,,
4/4/2017 21:11,,Great for tracking all of my accounts.,5,FALSE,anthony-martinez90,So helpful,positive,,,,,
2/8/2017 5:21,,Really great tool for tracking your purchases and spending!,5,FALSE,mtoRnEdO.,Brilliant app,positive,,,,,
2/13/2018 14:31,,All transactions from all my accounts in one place. Isn't it a miracle?,5,FALSE,Helnasev2111,Necessary thing,negative,,,,,
1/14/2017 18:17,,Had a few bugs. But looks good now,5,FALSE,iyerintel,Fantastic app,positive,,,,,
11/18/2016 4:08,,Great app! I love it because I can see all my payables and if I will be over my budget. Thank you!,5,FALSE,egddvghcfss,Great app!,positive,,,,,
2/17/2016 0:57,,Highly better than any other app for tracking expenses. Great job!,5,FALSE,Mavalcas,Best app for finances,positive,,,,,
4/3/2016 8:10,,"It will be better if the app supports notification center in order to see daily budget ""pocket money"".",3,FALSE,The92rpm,Notification Center,positive,,,,,
12/31/2016 0:54,,I really recommend this app to get your finance straight,5,FALSE,dinhcuong2016,My favorite app,positive,,,,,
9/28/2016 11:47,,Highly recommend this app! It's really easy to us and very informative,5,FALSE,Bb10hob,Awesome App,positive,,,,,
4/21/2016 16:21,,Great information that's not too much to handle,5,FALSE,Lewir085,Perfect app and watch app,positive,,,,,
3/5/2017 23:08,,"I love, love, love this app! They helped me cut $40 a month off my Comcast bill.",5,FALSE,AvivaBarbara,The app that works for you!,positive,,,,,
11/18/2016 3:44,,PocketGuard is my most used app. Check my balances everday. Love the upgrades.,5,FALSE,hdksodguyhfdbs,Love the upgrades.,positive,,,,,
2/20/2017 20:33,,Helps to find all the credit card charges at one place for review,4,FALSE,manman(90),Love it.,positive,,,,,
7/7/2016 18:39,,Great app for budgeting. Haven't had any issues and a seamless syncing with bank accounts.,5,FALSE,BizarroDrake,Awesome App,positive,,,,,
4/18/2016 22:32,,This is a great finance app that really helps me keep track of my finances. It really helps me keep my budget!,5,FALSE,JayRay936,Great finance app,positive,,,,,
4/14/2016 9:16,,This app does help to give me same I deal to manage I like it thanks,5,FALSE,Rosey maria,This is beautiful app,positive,,,,,
3/12/2017 5:48,,This app saves me time. It shows my info for easy interpretation.,5,FALSE,An_Junny,Favorite Money App,positive,,,,,
2/28/2017 2:04,,Great way to stay on top of multiple accounts.,5,FALSE,Sadness96,Great Application!,positive,,,,,
11/11/2016 21:30,,"GPS tracker works good, plenty of additional options are also helpful. Very good thing.",5,FALSE,reecefield568,Cool app)),positive,,,,,
12/31/2016 6:02,,Glad I have it. My life is a lot easier I recommend this app to everyone.,4,FALSE,cuoilennao,Eye opening,positive,,,,,
8/11/2016 20:35,,"Exactly what I was looking for. Great app ,easy to use and awesome overall!",5,FALSE,AlexanderBarker584,This is what I wanted,positive,,,,,
1/15/2017 2:31,,Finally I can manage our budget! Thank you!!!,5,FALSE,reviewem,Awesome!,positive,,,,,
1/3/2017 2:33,,Easy way to know your saving and debit account,5,FALSE,quan223,I love this app,positive,,,,,
3/26/2016 8:23,,I like this app! Thank you for your useful application! Recommend for download.,5,FALSE,Donovan.roberts,Cool,positive,,,,,
7/23/2016 16:35,,"The app is great with function, but I can't change currency type and that is bothering me a lot. Please allow currency modification",3,FALSE,Gerookie,Good app with minor flaws,positive,,,,,
2/20/2017 2:06,,Love this app tells me how much i spend and mostly where,5,FALSE,sunnyflower0102,Love this app!!!,positive,,,,,
5/1/2017 2:38,"{'id': 256701, 'body': 'Thanks! We are working hard to become a 5-star app. Our programmers are already looking for the best way to implement custom categories option.', 'modified': '2017-05-03T12:03:09Z'}",What would make PocketGuard a five star would be to have the pockets so they could be added or edited. This is the best app.,4,FALSE,PoppieG,Great,positive,,,,,
10/7/2016 7:16,,Really love the way they break down the current money in your pocket. Awesome app!,5,FALSE,thepianohouse,Amazing app,positive,,,,,
1/30/2017 22:31,,"Before PocketGuard, my personal finances were not this organized. Go PocketGuard!",4,FALSE,bahamid30,Overall vote: 10/10,neutral,,,,,
6/11/2018 14:54,,I'm just sorry I've wasted so much time and money NOT using Pocket Guard,5,FALSE,Murillo.Br,Glad that I found it,negative,,,,,
3/5/2017 2:26,,This is a great app to create and follow a financial plan. Never had any issue with this app.,5,FALSE,CamTu1990,So helpful,positive,,,,,
9/16/2016 11:03,,This is the best financial money managing apps ever... Can't think of anything that is missing. Absolutely amazing!,5,FALSE,SaintDoc00,The Best,positive,,,,,
1/25/2017 8:11,,"The app keeps taking me back to page were you add your bank info ( which I already added my navy fed account) and  I can't even use the app VERY upset because I heard this app was the best, I'll be deleting this and getting Mint I guess : / .",1,FALSE,Ashleeeyyh,Crashing,positive,,,,,
